-1.909917716156890322e-01,3.443652763962745667e-02,-9.365192388167749016e-01
-6.868499546658171084e-01,4.919448739387455305e-01,8.552651428780322362e-02
-2.675231782197347030e-01,1.090423899412034103e-01,-1.516022684376064689e+00
-3.290376436186566167e-01,1.006742153587971700e-01,-9.338652750995883878e-01
-4.761608294328993907e-01,3.325372419304013505e-01,-4.260423915044242449e-01
-1.118554770946502686e-01,1.633654578270586910e-01,-8.692783664656609233e-01
-2.099767228593840684e-01,6.887305527925491333e-02,-1.340524994808436787e+00
-2.867899862942842049e-01,7.722761419342738520e-02,-1.374300807881855491e+00
-9.457372357827864562e-02,9.740176102391142621e-01,1.154430051619947051e+00
-2.484107082605433447e-01,2.321331541471689519e-01,6.933038558885371572e-01
-2.848589434023516276e-01,6.887305527925491333e-02,-9.112195520073136379e-01
-6.057989673021424437e-01,1.243319176777220036e-01,-4.628650653047117203e-01
-4.957714523793619321e-01,6.507878251202470210e-02,-4.440613882636874621e-01
-5.564905551529406580e-01,9.554902074539839418e-02,-4.869097769601324899e-01
-4.937207769885958442e-01,1.216549150760410924e-01,-5.045023119811560264e-01
-4.261035472154617310e-02,2.509998979197067825e-01,-1.420129127379695433e+00
-5.019266764773036016e-01,2.061049537258465847e-01,-5.100183383417089544e-01
-5.544398797621745700e-01,1.521251533094147845e-01,-5.473507006775975015e-01
-1.147326949275910835e+00,1.186389962873128923e-01,1.040776841092046823e+00
-3.028283601105066225e-01,2.044079892095478357e-01,-5.685250909264993879e-01
-1.004351523849795313e+00,4.896564740145912253e-01,7.359815476624689268e-01
-1.251728609204292297e-01,2.289807018575320541e-01,-5.176865780382371440e-01
-1.084598092726658081e+00,1.010964592475955826e+00,1.075017266908353974e+00
-7.609561892086667001e-01,7.613111557090075365e-01,7.091902382148802531e-01
-7.831695338550659358e-02,5.960205968564515899e-01,-3.656090440779451001e+00
-1.301675068523238110e-01,3.443652763962745667e-02,-1.297924276370181929e+00
-5.020000548401881701e-02,3.662000987978792921e-01,-6.914743469089685846e-01
-1.827500980686309617e-01,3.443652763962745667e-02,-1.054433267703402066e+00
-3.081491510915483900e-01,3.443652763962745667e-02,-8.759825426608642829e-01
-1.632978427011977374e-01,3.443652763962745667e-02,-1.634213512981119720e+00
-1.402647211758925039e-01,3.443652763962745667e-02,-1.199403440316743286e+00
-2.460724287650499775e-01,1.893155554832439691e-01,-1.138622077620517814e+00
-3.477364870079213688e-01,1.588387140414795340e-01,-4.538172738287329366e-01
-5.592773854732513428e-02,4.477562931509879718e-01,-9.348354314737861159e-02
-2.573962032777714626e-01,1.487773507833480835e-01,-1.981908189200396464e-01
-3.436025895816143816e-01,9.406274106205323449e-01,1.276640992179167711e-01
-3.209946284250833060e-01,1.010200894190084853e+00,5.897820562407787293e-01
-4.102212024946183533e-02,3.802930754597433349e-01,-1.373516404294122140e+00
-1.355219996180068165e-01,1.013683483200246371e+00,6.236509982235602934e-01
-3.021176592827785612e-01,1.471565810203436797e-01,-1.046958023697840190e+00
-1.122785802703862856e+00,1.216713719368911484e-01,-2.796650563566238645e+00
-4.571365926017847414e-01,6.585530444532352590e-01,4.230480563345082601e-01
-5.920533590585108641e-01,7.438867539167404175e-02,6.687564997993717952e-01
-2.340551336481944134e-01,3.067561919747099353e-01,-1.571566176678089732e+00
-1.400314214638385124e-01,2.010566150662178586e-01,-1.224424466139581114e+00
-2.072283953857017025e-01,1.929175036814179123e-01,-1.356280585265409400e+00
-8.522070944309234619e-02,1.330165276605690394e-01,-1.333310532934461889e+00
-3.751290980147032883e-01,5.048577320224367782e-02,-1.154688082244057057e+00
-4.261035472154617310e-02,1.899114614797738909e-01,-1.908431720497020478e+00
-4.083795845257327528e-01,4.052280986183021128e-01,-2.048679682631856735e+00
-1.195543334251425449e+00,9.060119301770370726e-01,1.162930635331036910e+00
-1.674429586270775872e-02,3.723835994479820499e-01,-1.303925167958027487e+00
-1.131519817739736311e+00,6.290804203818716189e-01,9.849721473335009136e-01
-2.744923046109519760e-01,2.523332850217769874e-01,-1.484518405568273636e+00
-3.478109579440697985e-01,7.855831092305152197e-01,-6.431078860959615895e-02
-2.298847693517416246e-01,6.887305527925491333e-02,-9.484497711725694558e-01
-5.269691031534691206e-01,1.178775476042162040e-01,-6.142954140058307644e-01
-2.316777657584978556e-01,7.438867539167404175e-02,-3.537401224092207030e-01
-3.551925118911611889e-01,4.387051731452551451e-01,-2.236100815630635452e+00
-2.825839353450376734e-01,8.331069482297799311e-01,-3.710940690487518623e-02
-3.596927246282533019e-01,9.176725280148190222e-02,-9.917685353509355650e-01
-3.801008873471261040e-01,2.720967386468089444e-01,-7.355571074589590808e-01
-4.261035472154617310e-02,1.592810548244791846e-01,-8.839825868602702030e-01
-1.649140735933514179e-01,6.887305527925491333e-02,-1.128661883951821210e+00
-2.263978670215180955e-01,3.443652763962745667e-02,-1.843480166194524372e+00
-5.814315500374149792e-01,2.231660261750221252e-01,2.410420377349140608e-01
-9.655791049259931924e-02,3.250987727790075610e-01,-1.324021550117905122e+00
-2.547768641277912138e-01,1.906280933888275797e-01,-9.242148226079081041e-01
-1.713936489254024309e-01,1.470766739582035854e+00,1.179855522276938018e+00
-9.701909850745451536e-01,1.038864068403800189e+00,1.162086631577324169e+00
-4.261035472154617310e-02,1.745244494741058361e-01,-1.792233642134902993e+00
-2.101984274217514326e-01,6.887305527925491333e-02,-1.216394005896887620e+00
-2.395436100938752588e-01,3.443652763962745667e-02,-1.247441336149108793e+00
-5.778956865979267832e-02,5.480175488936396277e-01,4.289419735073920492e-01
-2.457737450261276990e-01,1.067045389912053110e+00,2.486219649869241266e-01
-4.919202820034129786e-01,3.969880279224327069e-01,3.315066790595295743e-01
-1.844925220702577917e-01,4.784566327178367828e-01,-2.159826268552080819e-01
-1.091972142457962036e-01,5.071664070675652169e-01,-3.023439125874787692e+00
-3.287224521564269253e-01,2.231660261750221252e-01,3.243231110872102363e-04
-1.728906769637887919e-01,7.309507227084282022e-01,1.164396455867390046e+00
-3.195161297084325724e-02,5.517151703194684842e-01,-1.985118851368852688e+00
-4.691964239263342051e-01,5.587489835514958258e-02,-1.730283275036654800e+00
-2.219441772125207990e-02,2.219441772125207990e-02,-1.354474063894087976e+00
-1.397823851458213085e-02,3.897575352969582241e-01,-1.083711072341941417e+00
-1.920890357343694177e-01,3.487461566131102586e-01,-1.862212029205252861e+00
-2.732829085194410368e-01,3.161635487645995113e-01,-1.717820648507100145e+00
-4.274041817961489187e-01,5.581193333588885253e-02,-8.881050180003029482e-01
-2.725591443277224357e-01,4.543100962636472673e-01,-1.969943162204643272e+00
-1.149000275382483949e+00,1.186389962873093396e-01,-3.546614977677549518e+00
-3.151803505920369730e-01,3.319120187336181971e-01,-1.809237302578907247e+00
-2.425130218223614520e-02,3.965764337594279709e-01,-9.189340901011320284e-01
-2.341367974946706454e-02,4.560809747071914444e-02,-1.289120533142849467e+00
-3.905642652326193343e-01,1.487773507833480835e-01,3.048398108300887088e-02
-2.359772646467206414e-01,9.378709282058466101e-01,1.946576200585639072e-01
-5.520011013721344284e-01,3.022459163031498974e-02,-1.984963778577636617e+00
-5.551456647343684381e-01,3.022459163031498974e-02,-1.911510811105316066e+00
-3.766904051474426751e-01,7.438867539167404175e-02,-3.095608803985783197e-01
-3.878232803154446628e-01,2.208674282822897794e-02,-1.415674066986795765e+00
-1.270208074414185262e+00,1.281813541836243076e-01,5.159148447344676924e-01
-3.966991718879526729e-01,2.413590903693574319e-02,-1.579345310023228421e+00
-8.801811282139269110e-01,1.216613711126015573e-01,-2.967563463352576036e+00
-9.001828651091656752e-01,1.216613711126015573e-01,-2.855620909578718170e+00
-1.489054669692819743e-01,7.616606882113785559e-02,-5.810952846723296261e-01
-1.240880093613014878e-01,3.622573413999887748e-01,-4.758196596022798985e-01
-4.092488403668568253e-01,3.180116007953870394e-02,-9.654202609587372308e-01
-5.565280165782695576e-01,1.154198304880097226e+00,1.158273495029405353e+00
-1.022909746183486845e-01,1.054131832995395257e-01,-7.389301372922716382e-01
-9.611403954703661157e-01,1.357086996122234268e-01,3.808915324579515982e-01
-2.113953878697572009e-01,2.271742966625680538e-01,-1.124394738887986023e+00
-1.203390400097035240e-01,7.111941139516630983e-02,-1.894373490743205934e+00
-8.365615625416467083e-02,1.121652129277848076e-01,-1.935865660761976415e+00
-1.651251076936830486e-01,3.476564483548898465e-01,-1.426693168899703323e+00
-3.875678265270110501e-01,4.644523122995920517e-01,-2.095248958575083975e+00
-7.665701280804171347e-02,9.563527135928495682e-02,-1.660690598502512216e+00
-1.002396944684136315e-01,1.187006313127625390e-01,-2.304452328583579401e+00
-2.979331970460918910e-02,4.874054257125450818e-01,-6.575794894655615508e-01
-1.669024021019396287e-01,1.505547442128118973e-01,-4.910725818927517139e-01
-3.830079182351653344e-02,6.669100203910574010e-01,-3.066602869714927238e-01
-1.469871472273979407e+00,1.744019853561127320e-01,-3.678510931274857398e+00
-2.444964464993617526e-01,7.269592645550204679e-02,1.176205996548034705e+00
-3.196187645025432289e-01,2.231660261750221252e-01,-1.456839130349436573e-01
-7.849222539253304376e-01,1.487773507833480835e-01,5.101865336204127743e-01
-2.104353207345965870e-01,3.374431791715721829e-01,-6.900223184792793063e-01
-4.873556560863718801e-01,3.083117680682789796e-02,-6.571607880577090555e-01
-2.048682952163147775e-01,3.443652763962745667e-02,-1.277891358724119186e+00
-9.009371793134448581e-01,2.100973750038974686e-01,4.587192298682509772e-01
-2.720231001871269427e-01,1.245505920692032475e+00,5.233793509482325135e-01
-1.561674330157387658e-01,1.930893067044365807e-01,-2.266136124004930252e+00
-3.861311403535552245e-01,4.738483288857935349e-01,-1.757723811820568471e-01
-2.910168389889662421e-01,3.443652763962745667e-02,-9.957115507269804766e-01
-1.338462710943055356e+00,3.376757886685126664e-01,7.250588210208945839e-01
-1.715544269037536651e-01,6.887305527925491333e-02,-1.018201170100525133e+00
-4.914887373005569771e-01,2.858163635102073385e-02,-1.775220381028475458e+00
-7.463215181329019288e-02,3.600475379456327119e-01,-1.469400888596311461e+00
-7.772868528815735090e-02,3.668288375553885317e-02,-1.925935573066112738e+00
-3.793080341466747996e-02,7.966034459617787888e-02,-5.728873379754020334e-01
-9.705298687051779893e-01,9.856545145780160055e-02,-3.660494271851717940e+00
-1.706570673128453564e-01,3.443652763962745667e-02,-1.164482708976493086e+00
-3.897509276720256821e-01,1.564655790593789675e-01,1.176205996548048915e+00
-8.594395871163840184e-02,8.594395871163129641e-02,6.251100761207908363e-01
-4.104580153261849773e-02,7.772868528815735090e-02,-1.967427743084869007e+00
-4.261035472154617310e-02,1.731386324515611363e-01,-1.426454299335290443e+00
-3.351519267161648941e-01,6.086902677594778766e-01,8.236924150790514432e-02
-5.263370183257052304e-01,5.880622798133572360e-02,-1.862321234686589833e+00
-7.012586359223007548e-01,2.995254517434773334e-01,-2.533794266725578836e+00
-6.924512237310409546e-02,1.925228298805237159e-01,-6.077092808178292671e-01
-7.097665565991917447e-02,3.793080341466747996e-02,-6.906321299968851690e-01
-2.979752016689758420e-01,5.741700718492310784e-01,-5.951413156867602083e-02
-2.897079298487170718e-01,1.376350023235936249e+00,1.179855522276938018e+00
-1.826982765560103417e-01,3.443652763962745667e-02,-1.792233642134902993e+00
-3.651325550800947894e-01,1.445212134602584797e-01,-1.017857624811881578e+00
-9.117776954609126960e-01,1.194172317979827369e+00,1.162086631577324169e+00
-5.853155301564498814e-01,1.292328044452588642e-01,-2.005327585377585820e+00
-5.314124128749000420e-01,6.130141504020514276e-02,-6.280889488618583982e-01
-4.806411928961722424e-01,5.386722495779494579e-01,-2.211529004400460963e-01
-5.938313161537678297e-02,5.267978440497671500e-01,-1.863547582788413592e+00
-4.261035472154617310e-02,1.513804760435633057e-01,-1.356424893829341727e+00
-4.829123463649125370e-01,8.740730937084606467e-02,-6.433672532016601053e-01
-8.716924871819031750e-01,4.411368626971778895e-02,-2.417182181479574865e+00
-4.261035472154617310e-02,1.377584369292321753e-01,-1.392019138397984079e+00
-4.604186492841790823e-01,7.438867539167404175e-02,3.839973359708892531e-01
-2.512923957829826804e-01,2.185088390920313373e-01,-1.399819182662696448e+00
-1.172425065348363660e-01,3.362700169159822394e-01,-1.432309923477674829e+00
-9.094976088984054741e-01,3.450632654188510173e-01,4.022738032122674667e-01
-1.015654665057780903e+00,4.592392817168544639e-01,-2.935603854578147320e+00
-6.361760992325997677e-01,3.922352771668613514e-02,-2.063538454781394194e+00
-5.999413767568739786e-01,6.944811934700112488e-02,-2.009660166356354694e+00
-1.813124595334727474e-01,3.443652763962745667e-02,-1.426454299335290443e+00
-8.522070944309234619e-02,1.406400834697620894e-01,-1.233528307016285908e+00
-3.457257463878278259e-01,2.495620811993148891e-02,-1.234620636630296531e+00
-8.522070944309234619e-02,1.902573498882063063e-01,-1.367311447303364957e+00
-2.716410231703605405e-01,1.390707901060395102e-01,-1.235815527199633834e+00
-2.589909184372629625e-01,9.382926339918640224e-02,-1.212664147194573161e+00
-3.009862058424772613e-01,1.046342624664120535e-01,-1.266862857451855007e+00
-1.463242823110249446e+00,7.066903899369947339e-02,1.073834025380620005e+00
-4.232323238348385530e-01,3.852811744196955601e-01,-4.461678625393687980e-01
-3.712098108234300753e-01,8.733721534600391578e-02,-1.381889588573187666e+00
-3.376978657039586551e-01,4.833418079678324375e-01,-4.210417129932295666e-01
-4.451316894516565981e-01,2.401077325635014859e-02,-8.491087754756563299e-01
-9.438667468487551560e-01,6.514731943178375673e-01,1.078724106820203588e+00
-3.847657282051244465e-01,1.224788550864431613e+00,-3.182637436810665577e+00
-1.365011005691201262e-01,1.267954840827520968e+00,5.143164319039499333e-01
-3.481714826624084935e-01,1.151663547404659482e+00,-3.375543650875414414e+00
-1.266883295416789679e+00,7.699318019657539480e-01,1.069178675844341342e+00
-3.495709710833665440e-01,5.721069424549085625e-01,-2.460925868764718416e-01
-2.926316240199327012e-01,1.375657670946480948e+00,-3.679223446923487018e+00
-4.426418184351206264e-01,1.433951645275712394e+00,-3.601923388567115580e+00
-5.718520933795190331e-01,1.396657750012536781e+00,-3.672699941643628563e+00
-1.909526781650896510e-01,5.219769152727877781e-01,-2.105637001463605884e+00
-5.592773854732513428e-02,2.472801538124826948e-01,-2.136476073292556066e+00
-1.378751707094792778e+00,6.686132996307492249e-02,7.012562224802820765e-01
-5.592773854732513428e-02,3.069752345834189100e-01,-2.832339274401647344e-01
-3.788812815493969310e-01,2.365802447819334020e-01,-2.269296097005735646e+00
-6.924512237310409546e-02,2.193389238162382071e-01,-6.724029503654662676e-01
-1.395838948014898051e-01,1.498710045639199961e-01,-2.017813024373822373e+00
-5.440028511750938378e-02,5.440028511750938378e-02,-2.493616389241992692e-02
-1.520546943779379490e-01,3.443652763962745667e-02,-1.093397640499603085e+00
-9.853809326887130737e-02,2.276172531159090795e-01,-1.990379084108894858e+00
-3.209473565973297582e-01,2.020468786358833313e-01,-2.786980553260974602e+00
-6.129214599659889018e-01,4.757892007967967629e-01,-2.349696542304656077e+00
-4.668630032840326294e-01,8.376965260387692069e-02,-3.582159083091056573e+00
-5.052143326697944303e-02,2.832701554572736313e-02,-1.414530810810134653e+00
-1.386463206486752142e-01,4.731850582275995976e-01,-5.240009956060873719e-01
-2.932613043674479059e-01,4.669437657735215907e-01,-2.633028034886990554e-01
-2.387409525005921296e-01,2.471645993915672079e-01,-1.680917186800797936e+00
-7.383754883259712187e-01,5.061248205017960800e-01,-2.514166296752449625e+00
-4.986307296640291042e-01,2.231660261750221252e-01,7.553465120679447864e-02
-1.264137883820239949e-01,4.421965603751658591e-01,-3.876779024334950918e-01
-2.938240528489330927e-01,2.076329885023966426e-01,-1.107661273525877732e+00
-3.672777483967450962e-01,2.250815719712306873e-01,-8.564367734389861653e-01
-3.078196156548216322e-01,5.381663819273114768e-01,-3.726701351973247256e-01
-2.396207552993274703e-01,2.345476338707896957e-01,-1.446070566371957966e+00
-1.145813646478188730e+00,5.550689439461962138e-01,1.156248040513304431e+00
-1.102552417106196003e+00,8.713009263194635423e-01,8.330777679553023063e-01
-3.523278513078480501e-01,6.623768771916616060e-02,-8.986282657531319273e-01
-1.940896495579664816e-01,3.443652763962745667e-02,-8.573478341098734745e-01
-1.446319327498599705e-01,1.161182165731844407e-01,-3.704535185318320600e-01
-3.776267214240505155e-01,1.793481692468930078e-01,-8.941277312495685692e-01
-3.304585224525169451e-02,7.097665565991917447e-02,-7.280138284548343108e-01
-2.611033263272730665e-01,7.479671535448346731e-01,9.941987847621192032e-01
-5.742610342386456068e-02,1.034699912695700164e+00,-2.764886073072403860e+00
-2.631290703821917987e-01,7.438867539167404175e-02,-4.296037173123465891e-01
-3.180051507713557157e-01,1.146831058069849973e+00,-2.898059937168710576e+00
-4.450883727616172791e-01,1.394674579036916384e-01,-3.230840843338285140e-01
-1.588301301156747058e-01,1.957520038043725208e-01,-2.194474151314693700e-01
-3.873793307400603680e-01,2.552956508230863619e-02,-1.084474557661451399e+00
-2.464833438638436292e-02,4.444152794825129149e-01,-1.648370554117235542e+00
-2.442632850742256778e-01,1.103263544362761195e+00,-2.806267270539734682e+00
-1.798254974796691386e-01,1.014181474640167835e+00,-2.773137974624717117e+00
-6.702288398702336281e-01,7.814968239358677238e-02,-2.121707750767200196e+00
-6.715272476756695141e-02,4.824166503563844799e-01,-2.035451953396858471e+00
-1.387911964411514987e+00,5.774915337681818528e-01,-3.657767422050312689e+00
-9.612048492057994054e-01,8.083889787540812222e-01,9.201471326242653959e-01
-1.561224322002630061e-01,1.419696791633242583e+00,-3.318244044191402509e+00
-8.144274057811600187e-01,5.074217219988526040e-01,-2.604919508115074223e+00
-8.167753840663181109e-01,4.800997552318193584e-01,6.840022338346329889e-02
-6.183237805943235799e-01,2.067500651719740290e-01,-2.099825788380371705e+00
-4.333341917910900065e-01,2.138970039466272510e-01,-2.068160621543853495e+00
-4.239531530874529608e-01,5.837284520414698363e-02,-1.879366793522649459e+00
-4.260635555645535533e-01,1.541123188483766171e-01,-2.111370432820990573e+00
-4.786625892808160643e-01,4.298134065729186659e-01,-2.359238889254811511e+00
-3.508959945852296869e-01,2.245938596398389109e-02,-1.348477262414064626e+00
-1.913902038455006505e-01,4.185269785742207205e-01,-6.954226111050729742e-01
-5.573420687549344166e-01,3.047023823337724480e-02,-5.068360447477289199e-01
-3.742307437485123955e-01,7.438867539167404175e-02,-2.174628746780456368e+00
-5.576845339993070638e-01,8.780289399858531851e-02,-2.225517479449138136e+00
-1.118554770946502686e-01,4.014077017663311153e-01,-2.298648995293035568e+00
-1.278310641646385193e-01,1.718934015052155928e-01,-1.344197086408485120e+00
-1.086343891925594107e-01,9.228673502872197787e-02,-1.242225543283211664e+00
-6.862927076728198017e-01,2.567237794533525630e-01,9.964140266014283043e-01
-2.498468239282232162e-01,1.116641418330601709e-01,-1.340467517627075722e+00
-2.247649884968154765e-01,2.391625838541955318e-01,-1.338179834154232140e+00
-9.231375925875084931e-01,1.019640544083557643e-01,4.084136044014030631e-03
-2.566337571877426171e-01,2.448246932308251189e-01,-1.301373486447403138e+00
-9.600985545383622366e-01,1.931348030369406388e-01,2.765740681073793894e-01
-5.581782945032500720e-01,1.487773507833480835e-01,4.646427227143021810e-01
-3.174882071941738104e-01,7.438867539167404175e-02,-2.587456308855109910e+00
-3.234250205226629760e-01,5.801411564714840097e-01,-2.235908904476730186e+00
-2.110485737707392673e-01,1.033095829188823700e-01,-1.000195893150817028e+00
-2.801824418721565735e-01,4.685729072396043193e-01,-2.211610493202101679e+00
-4.228101492549285467e-02,3.422362452550373746e-01,-1.602303885791229732e+00
-1.939991663118405540e-01,7.438867539167404175e-02,-2.614717188672329939e+00
-6.449081844537118968e-01,6.837785400286406912e-01,-2.565021250647077977e+00
-2.464833438638436292e-02,4.345733699499305658e-01,-1.705154882682620610e+00
-1.359076569126358436e-01,1.543685937569847511e-01,-2.692317153506678551e+00
-2.288192169681337873e-01,7.438867539167404175e-02,-2.136476073292556066e+00
-4.838805069701379580e-02,4.281420271249203324e-01,-1.607019949228686073e+00
-1.274933798378583560e-01,2.100946538405281672e-01,3.570271357024807912e-01
-1.160329746590775812e-01,4.276050370507391563e-01,-1.652731641464015411e+00
-4.807280775302729126e-01,5.978468509825063393e-02,-2.027729170053703456e+00
-5.046068643745797999e-01,3.569530687498456700e-01,-2.123583736702642000e+00
-4.670669787500116854e-01,3.046369786888050157e-01,-2.028497609558314707e+00
-1.205758441678170811e-01,3.306471277354035010e-01,3.509174946763096159e-01
-3.111969837685677476e-01,2.197762249023611503e-01,5.288404827584258783e-01
-3.249000417381040506e-01,4.927724968471807188e-01,-2.071053834130509586e+00
-2.134373385494967579e-01,1.453875495106871085e-01,4.481950960150697938e-01
-1.422750499206131281e-01,2.835919389338243946e-01,-7.085000457369119431e-01
-4.664773724211386252e-01,8.376965260387692069e-02,1.090602452415453172e+00
-2.930477720461936997e-01,1.243417017873156283e-01,-1.727298910331967363e+00
-2.238242118086333221e-01,1.033095829188823700e-01,-1.700334323805464010e+00
-2.966229200949896949e-01,1.690702529914460683e-01,-1.509377921559689639e+00
-3.830079182351653344e-02,7.472613894780835153e-01,-1.633494986534174132e-01
-7.048604983469886065e-02,4.859389433020311344e-01,-4.548624075168845593e-01
-1.418367113749667396e+00,1.512553191924297380e-01,-3.313074884140064569e+00
-6.278627550801729740e-02,2.963205318699237978e-01,1.459112918741425347e-01
-1.573316636863353324e-01,8.064242774123755453e-01,-1.386381384821220308e-01
-2.679895495703590313e-01,8.981565120405008429e-01,4.132703700867068619e-02
-8.451254700822516952e-01,7.438867539167404175e-02,4.323588362101418170e-01
-4.852620366671800411e-01,2.858163635102073385e-02,-1.838685044735768770e+00
-9.589396909459821927e-01,6.124688775789906003e-01,4.482685829477190964e-01
-5.118052846415963586e-01,1.395083285549532093e-01,-2.050267984190440984e+00
-7.792883008947484313e-01,1.718672484992680438e-01,-2.503581720717193093e+00
-8.267958742981136311e-01,8.026196365590720916e-01,4.835439866048432123e-01
-1.024534018686310333e+00,5.742610342471721196e-02,1.443716091970372872e-01
-2.622535095990343734e-01,7.438867539167404175e-02,-2.058126168176841020e+00
-1.209178359384068813e+00,6.730998266618826165e-02,-3.038191177675912513e+00
-1.367652729216700891e+00,7.066903899369947339e-02,9.601808148527766207e-01
-4.261035472154617310e-02,1.511223697373509367e-01,-9.796358700932046304e-01
-1.061431349579322614e+00,2.597605740543400543e-01,5.052110496444015553e-01
-1.250048512537262013e+00,1.909132044051915500e-01,6.384293641671661135e-01
-4.358920423626955198e-01,2.401077325635014859e-02,-7.913563279649906690e-01
-3.960305550173757183e-01,3.180116007953870394e-02,-9.135833127786554542e-01
-1.196067447940862394e+00,5.620303828862489581e-01,8.102120174416995724e-01
-5.899318245476763423e-01,7.438867539167404175e-02,5.156970012769761524e-01
-7.651114336038347119e-01,3.463203336788041042e-01,-2.637097812610875280e+00
-6.128970074129540535e-01,7.438867539167404175e-02,1.331378259811231146e-01
-4.811312339834898921e-01,1.519501713958959499e-01,-6.853463648359365834e-01
-1.137771391391311226e-01,3.656539786997115016e-01,-2.009427967011617966e+00
-3.074427868977807066e-01,2.337261285530729538e-01,-8.307887131609845710e-01
-6.664546153849641996e-01,1.487773507833480835e-01,4.519049073057885835e-01
-5.367343521120346850e-01,1.487773507833480835e-01,1.646626269632633921e-01
-1.301414667474574571e+00,1.476909345435188925e-01,-3.077262282442916330e+00
-4.697465302103864815e-02,4.697465302102443729e-02,-2.675283789000104662e-01
-4.930101801329556110e-02,2.588733826384270742e-02,-1.186668466191690641e+00
-6.816027081396214271e-02,4.059997243268611555e-01,-5.430041646856693660e-01
-5.433279275894165039e-01,3.508242294192314148e-01,2.051835954189300537e-01
-7.565620696678365675e-02,9.783450452192710145e-02,-8.633723824916614831e-01
-4.884128861704084557e-02,4.279035939867696925e-01,-8.932520954707570127e-01
-4.271014406782569495e-01,5.142917104107880277e-02,-1.605732309517406975e+00
-8.123300991058499676e-01,2.062034542080652955e-01,2.237175579937797920e-01
-6.614224050912582697e-01,3.892615467690063724e-02,-2.184141127876500832e+00
-8.352232191036534914e-01,1.318147788163912537e-01,1.389232217085236698e-01
-3.936401978011474512e-01,2.670113150347361852e-01,-1.844422105943010592e+00
-2.107707922646113730e-01,2.397501020986112508e-01,-1.015871018299776551e+00
-3.835251166751447727e-01,1.482780193518351552e-01,-1.794253919139350728e+00
-5.592773854732513428e-02,7.362584104936757967e-01,1.849590597444716877e-01
-2.924721251110611320e-01,6.887305527925491333e-02,-8.264933954125126547e-01
-3.340342665462685545e-01,3.443652763962745667e-02,-7.488620337963993734e-01
-2.381722769186467303e-01,2.876391339161870064e-01,-1.495378702215475641e+00
-3.984350905416818023e-01,5.502734223771312827e-01,-2.260399226905235537e+00
-4.389747068929636953e-01,7.438867539167404175e-02,1.905562959249778032e-01
-8.149363918241760985e-01,8.303984094661132076e-02,-2.345454517175369347e+00
-5.949158710728852384e-01,8.376965260387692069e-02,-3.656090440779451001e+00
-3.906802367212094396e-01,8.639198652711854720e-02,-1.489629500473256485e+00
-7.375195973355630485e-02,4.250339243451151106e-01,-1.706663187568381090e+00
-3.752288946320163632e-01,2.495620811993148891e-02,-1.194233066683636935e+00
-3.343343004171401844e-01,5.996609272193609286e-02,-1.020164964966681964e+00
-2.934360273762024462e-01,1.487773507833480835e-01,-2.496269042564506435e+00
-2.903139057693806535e-01,3.443652763962745667e-02,-1.663215967148630625e+00
-1.549931877396204527e-01,4.098410106425802724e-01,-1.648305382119019669e+00
